"","NDI","site_no","SITE_CODE","STATION","mergeOn","lat","lon"
"3863","8891",NA,"354200N1185326W001","","354200N1185326W001",39.58,-121.7
"3864","8893",NA,"354203N1193942W001","","354203N1193942W001",39.58,-121.7
"3865","8894",NA,"354205N1194040W001","","354205N1194040W001",39.58,-121.7
"3866","8895",NA,"354206N1191817W001","","354206N1191817W001",39.58,-121.7
"3867","8897",NA,"354214N1192962W001","","354214N1192962W001",39.58,-121.7
"3868","8898",NA,"354219N1190924W001","","354219N1190924W001",39.58,-121.7
"3869","8899",NA,"354239N1194384W001","","354239N1194384W001",39.58,-121.7
"3870","8900",NA,"354258N1185398W001","","354258N1185398W001",39.58,-121.7
"3871","8901",NA,"354261N1193234W001","","354261N1193234W001",39.58,-121.7
"3872","8902",NA,"354272N1191998W001","","354272N1191998W001",39.58,-121.7
"3873","8904",NA,"354275N1192165W001","","354275N1192165W001",39.58,-121.7
"3874","8905",NA,"354275N1194124W001","","354275N1194124W001",39.58,-121.7
"3875","8907",NA,"354280N1194207W001","","354280N1194207W001",39.58,-121.7
"3876","8908",NA,"354281N1185195W001","","354281N1185195W001",39.58,-121.7
"3877","8909",NA,"354282N1168596W001","","354282N1168596W001",39.58,-121.7
"3878","8911",NA,"354300N1193315W001","","354300N1193315W001",39.58,-121.7
"3879","8912",NA,"354306N1192570W001","","354306N1192570W001",39.58,-121.7
"3880","8913",NA,"354308N1192856W001","","354308N1192856W001",39.58,-121.7
"3881","8914",NA,"354310N1188411W002","","354310N1188411W002",39.58,-121.7
"3882","8915",NA,"354316N1194947W001","","354316N1194947W001",39.58,-121.7
"3883","8917",NA,"354322N1185303W001","","354322N1185303W001",39.58,-121.7
"3884","8919",NA,"354335N1188112W002","","354335N1188112W002",39.58,-121.7
"3885","8920",NA,"354339N1194725W001","","354339N1194725W001",39.58,-121.7
"3886","8921",NA,"354342N1191631W001","","354342N1191631W001",39.58,-121.7
"3887","8922",NA,"354344N1191103W001","","354344N1191103W001",39.58,-121.7
"3888","8923",NA,"354344N1191337W001","","354344N1191337W001",39.58,-121.7
"3889","8924",NA,"354344N1193584W001","","354344N1193584W001",39.58,-121.7
"3890","8925",NA,"354350N1194070W001","","354350N1194070W001",39.58,-121.7
"3891","8926",NA,"354375N1191231W001","","354375N1191231W001",39.58,-121.7
"3892","8927",NA,"354378N1193409W001","","354378N1193409W001",39.58,-121.7
"3893","8928",NA,"354386N1188035W002","","354386N1188035W002",39.58,-121.7
"3894","8929",NA,"354405N1195606W001","","354405N1195606W001",39.58,-121.7
"3895","8930",NA,"354406N1193062W001","","354406N1193062W001",39.58,-121.7
"3896","8931",NA,"354408N1191903W001","","354408N1191903W001",39.58,-121.7
"3897","8932",NA,"354411N1191809W001","","354411N1191809W001",39.58,-121.7
"3898","8933",NA,"354411N1195367W001","","354411N1195367W001",39.58,-121.7
"3899","8934",NA,"354414N1191545W001","","354414N1191545W001",39.58,-121.7
"3900","8935",NA,"354414N1191631W001","","354414N1191631W001",39.58,-121.7
"3901","8936",NA,"354414N1195825W001","","354414N1195825W001",39.58,-121.7
"3902","8938",NA,"354416N1193530W001","","354416N1193530W001",39.58,-121.7
"3903","8939",NA,"354436N1191355W001","","354436N1191355W001",39.58,-121.7
"3904","8940",NA,"354452N1194870W001","","354452N1194870W001",39.58,-121.7
"3905","8941",NA,"354470N1206173W001","","354470N1206173W001",39.58,-121.7
"3906","8942",NA,"354483N1191098W001","","354483N1191098W001",39.58,-121.7
"3907","8943",NA,"354489N1192162W001","","354489N1192162W001",39.58,-121.7
"3908","8944",NA,"354494N1192096W001","","354494N1192096W001",39.58,-121.7
"3909","8945",NA,"354497N1191818W001","","354497N1191818W001",39.58,-121.7
"3910","8946",NA,"354497N1192293W001","","354497N1192293W001",39.58,-121.7
"3911","8947",NA,"354507N1209016W002","","354507N1209016W002",39.58,-121.7
"3912","8948",NA,"354519N1193056W001","","354519N1193056W001",39.58,-121.7
"3913","8949",NA,"354522N1191321W001","","354522N1191321W001",39.58,-121.7
"3914","8950",NA,"354527N1195347W001","","354527N1195347W001",39.58,-121.7
"3915","8953",NA,"354559N1195974W001","","354559N1195974W001",39.58,-121.7
"3916","8954",NA,"354560N1196195W001","","354560N1196195W001",39.58,-121.7
"3917","8955",NA,"354561N1192256W001","","354561N1192256W001",39.58,-121.7
"3918","8956",NA,"354561N1195794W001","","354561N1195794W001",39.58,-121.7
"3919","8958",NA,"354563N1191283W001","","354563N1191283W001",39.58,-121.7
"3920","8959",NA,"354567N1193453W001","","354567N1193453W001",39.58,-121.7
"3921","8961",NA,"354571N1195684W001","","354571N1195684W001",39.58,-121.7
"3922","8963",NA,"354597N1192790W001","","354597N1192790W001",39.58,-121.7
"3923","8964",NA,"354605N1191913W001","","354605N1191913W001",39.58,-121.7
"3924","8965",NA,"354627N1191627W001","","354627N1191627W001",39.58,-121.7
"3925","8966",NA,"354636N1193167W001","","354636N1193167W001",39.58,-121.7
"3926","8967",NA,"354641N1192085W001","","354641N1192085W001",39.58,-121.7
"3927","8968",NA,"354641N1192382W001","","354641N1192382W001",39.58,-121.7
"3928","8969",NA,"354641N1194313W001","","354641N1194313W001",39.58,-121.7
"3929","8970",NA,"354641N1194446W001","","354641N1194446W001",39.58,-121.7
"3930","8972",NA,"354661N1192313W001","","354661N1192313W001",39.58,-121.7
"3931","8973",NA,"354702N1192368W001","","354702N1192368W001",39.58,-121.7
"3932","8974",NA,"354703N1190834W001","","354703N1190834W001",39.58,-121.7
"3933","8975",NA,"354703N1192517W001","","354703N1192517W001",39.58,-121.7
"3934","8976",NA,"354706N1191626W001","","354706N1191626W001",39.58,-121.7
"3935","8977",NA,"354714N1192174W001","","354714N1192174W001",39.58,-121.7
"3936","8978",NA,"354714N1193894W001","","354714N1193894W001",39.58,-121.7
"3937","8979",NA,"354716N1192082W001","","354716N1192082W001",39.58,-121.7
"3938","8980",NA,"354716N1194603W001","","354716N1194603W001",39.58,-121.7
"3939","8981",NA,"354742N1195282W001","","354742N1195282W001",39.58,-121.7
"3940","8982",NA,"354761N1194435W001","","354761N1194435W001",39.58,-121.7
"3941","8983",NA,"354769N1191838W001","","354769N1191838W001",39.58,-121.7
"3942","8985",NA,"354780N1191721W001","","354780N1191721W001",39.58,-121.7
"3943","8988",NA,"354783N1192695W001","","354783N1192695W001",39.58,-120.37
"3944","8990",NA,"354791N1191899W001","","354791N1191899W001",39.58,-120.37
"3945","8992",NA,"354847N1192070W001","","354847N1192070W001",39.58,-120.37
"3946","8995",NA,"354852N1195978W001","","354852N1195978W001",39.59,-122.12
"3947","8996",NA,"354853N1196185W001","","354853N1196185W001",39.59,-122.12
"3948","8998",NA,"354854N1195648W001","","354854N1195648W001",39.59,-122.12
"3949","8999",NA,"354856N1195810W001","","354856N1195810W001",39.59,-122.12
"3950","9000",NA,"354858N1192899W001","","354858N1192899W001",39.59,-122.12
"3951","9001",NA,"354861N1192293W001","","354861N1192293W001",39.59,-122.12
"3952","9002",NA,"354861N1194570W001","","354861N1194570W001",39.59,-122.12
"3953","9003",NA,"354862N1194846W001","","354862N1194846W001",39.59,-122.12
"3954","9007",NA,"354877N1192646W001","","354877N1192646W001",39.59,-122.12
"3955","9008",NA,"354886N1191468W001","","354886N1191468W001",39.59,-122.12
"3956","9009",NA,"354909N1177065W001","","354909N1177065W001",39.59,-122.12
"3957","9010",NA,"354917N1192520W001","","354917N1192520W001",39.59,-122.12
"3958","9011",NA,"354919N1195689W001","","354919N1195689W001",39.59,-122.12
"3959","9012",NA,"354922N1192151W001","","354922N1192151W001",39.59,-122.12
"3960","9013",NA,"354930N1191724W001","","354930N1191724W001",39.59,-122.12
"3961","9014",NA,"354930N1194983W001","","354930N1194983W001",39.59,-122.12
"3962","9015",NA,"354931N1193048W001","","354931N1193048W001",39.59,-122.12
"3963","9016",NA,"354936N1191810W001","","354936N1191810W001",39.59,-122.12
"3964","9017",NA,"354972N1194686W001","","354972N1194686W001",39.59,-122.12
"3965","9018",NA,"354986N1196460W001","","354986N1196460W001",39.59,-122.12
"3966","9019",NA,"354989N1193234W001","","354989N1193234W001",39.59,-122.12
"3967","9020",NA,"354992N1191659W001","","354992N1191659W001",39.59,-122.12
"3968","9021",NA,"354992N1196160W001","","354992N1196160W001",39.59,-122.12
"3969","9022",NA,"354993N1179284W001","","354993N1179284W001",39.59,-122.12
"3970","9023",NA,"354994N1192556W001","","354994N1192556W001",39.59,-122.12
"3971","9025",NA,"355000N1196050W001","","355000N1196050W001",39.59,-122.12
"3972","9027",NA,"355006N1193698W001","","355006N1193698W001",39.59,-122.12
"3973","9028",NA,"355006N1195328W001","","355006N1195328W001",39.59,-122.12
"3974","9029",NA,"355007N1194582W001","","355007N1194582W001",39.59,-122.12
"3975","9030",NA,"355009N1194934W001","","355009N1194934W001",39.59,-122.12
"3976","9031",NA,"355019N1195677W001","","355019N1195677W001",39.59,-122.12
"3977","9033",NA,"355031N1195831W001","","355031N1195831W001",39.59,-122.12
"3978","9034",NA,"355036N1194167W001","","355036N1194167W001",39.59,-122.12
"3979","9035",NA,"355056N1193328W001","","355056N1193328W001",39.59,-122.12
"3980","9036",NA,"355056N1194392W001","","355056N1194392W001",39.59,-122.12
"3981","9037",NA,"355064N1193185W001","","355064N1193185W001",39.59,-122.12
"3982","9038",NA,"355067N1191170W001","","355067N1191170W001",39.59,-122.12
"3983","9040",NA,"355083N1193635W001","","355083N1193635W001",39.59,-122.12
"3984","9041",NA,"355086N1206525W001","","355086N1206525W001",39.59,-122.12
"3985","9042",NA,"355097N1191087W001","","355097N1191087W001",39.59,-122.12
"3986","9043",NA,"355117N1194704W001","","355117N1194704W001",39.59,-122.12
"3987","9044",NA,"355133N1192368W001","","355133N1192368W001",39.59,-122.12
"3988","9045",NA,"355133N1192782W001","","355133N1192782W001",39.59,-122.12
"3989","9046",NA,"355137N1195985W001","","355137N1195985W001",39.59,-122.12
"3990","9047",NA,"355139N1191565W001","","355139N1191565W001",39.59,-122.12
"3991","9048",NA,"355139N1195643W001","","355139N1195643W001",39.59,-122.12
"3992","9049",NA,"355139N1195849W001","","355139N1195849W001",39.59,-122.12
"3993","9052",NA,"355140N1196165W001","","355140N1196165W001",39.59,-122.12
"3994","9053",NA,"355141N1191880W001","","355141N1191880W001",39.59,-122.12
"3995","9057",NA,"355158N1193681W001","","355158N1193681W001",39.59,-122.12
"3996","9058",NA,"355162N1194935W001","","355162N1194935W001",39.59,-122.12
"3997","9060",NA,"355186N1193430W001","","355186N1193430W001",39.59,-122.12
"3998","9061",NA,"355192N1206764W001","","355192N1206764W001",39.59,-122.12
"3999","9062",NA,"355205N1195821W001","","355205N1195821W001",39.59,-122.12
"4000","9063",NA,"355211N1196316W001","","355211N1196316W001",39.59,-122.12
"4001","9064",NA,"355214N1192606W001","","355214N1192606W001",39.59,-122.12
"4002","9065",NA,"355216N1192002W001","","355216N1192002W001",39.59,-122.12
"4003","9067",NA,"355217N1196254W001","","355217N1196254W001",39.59,-122.12
"4004","9068",NA,"355219N1193943W001","","355219N1193943W001",39.59,-122.12
"4005","9070",NA,"355219N1194758W001","","355219N1194758W001",39.59,-122.12
"4006","9073",NA,"355233N1193132W001","","355233N1193132W001",39.59,-122.12
"4007","9075",NA,"355249N1192116W001","","355249N1192116W001",39.59,-122.12
"4008","9076",NA,"355262N1205215W001","","355262N1205215W001",39.59,-122.12
"4009","9077",NA,"355280N1194277W001","","355280N1194277W001",39.59,-122.12
"4010","9079",NA,"355283N1193960W001","","355283N1193960W001",39.59,-122.12
"4011","9080",NA,"355283N1196000W001","","355283N1196000W001",39.59,-122.12
"4012","9081",NA,"355283N1196191W001","","355283N1196191W001",39.59,-122.12
"4013","9082",NA,"355285N1195830W001","","355285N1195830W001",39.59,-122.12
"4014","9084",NA,"355286N1193542W001","","355286N1193542W001",39.59,-122.12
"4015","9085",NA,"355287N1196088W001","","355287N1196088W001",39.59,-122.12
"4016","9089",NA,"355289N1195374W001","","355289N1195374W001",39.59,-122.12
"4017","9090",NA,"355289N1195466W001","","355289N1195466W001",39.59,-122.12
"4018","9091",NA,"355291N1191991W001","","355291N1191991W001",39.59,-122.12
"4019","9092",NA,"355292N1192153W001","","355292N1192153W001",39.59,-122.12
"4020","9093",NA,"355294N1191609W001","","355294N1191609W001",39.59,-122.12
"4021","9094",NA,"355294N1192096W001","","355294N1192096W001",39.59,-122.12
"4022","9095",NA,"355325N1194927W001","","355325N1194927W001",39.59,-122.12
"4023","9096",NA,"355356N1196271W001","","355356N1196271W001",39.59,-122.12
"4024","9097",NA,"355358N1193498W001","","355358N1193498W001",39.59,-122.12
"4025","9098",NA,"355361N1192248W001","","355361N1192248W001",39.59,-122.12
"4026","9099",NA,"355369N1192773W001","","355369N1192773W001",39.59,-122.12
"4027","9101",NA,"355397N1194420W001","","355397N1194420W001",39.59,-122.12
"4028","9102",NA,"355408N1193856W001","","355408N1193856W001",39.59,-122.12
"4029","9103",NA,"355423N1195825W001","","355423N1195825W001",39.59,-122.12
"4030","9104",NA,"355428N1196027W001","","355428N1196027W001",39.59,-122.12
"4031","9105",NA,"355431N1196193W001","","355431N1196193W001",39.59,-122.12
"4032","9106",NA,"355433N1192459W001","","355433N1192459W001",39.59,-122.12
"4033","9108",NA,"355434N1206211W001","","355434N1206211W001",39.59,-122.12
"4034","9111",NA,"355436N1194212W001","","355436N1194212W001",39.59,-122.12
"4035","9114",NA,"355481N1191198W001","","355481N1191198W001",39.59,-122.12
"4036","9115",NA,"355481N1192473W001","","355481N1192473W001",39.59,-122.12
"4037","9116",NA,"355489N1196188W001","","355489N1196188W001",39.59,-122.12
"4038","9117",NA,"355506N1195271W001","","355506N1195271W001",39.59,-122.12
"4039","9118",NA,"355508N1192245W001","","355508N1192245W001",39.59,-122.12
"4040","9119",NA,"355519N1192867W001","","355519N1192867W001",39.59,-122.12
"4041","9120",NA,"355525N1192953W001","","355525N1192953W001",39.59,-122.12
"4042","9121",NA,"355530N1195827W001","","355530N1195827W001",39.59,-122.12
"4043","9123",NA,"355533N1193676W001","","355533N1193676W001",39.59,-122.12
"4044","9124",NA,"355542N1193495W001","","355542N1193495W001",39.59,-122.12
"4045","9126",NA,"355572N1195627W001","","355572N1195627W001",39.59,-122.12
"4046","9127",NA,"355578N1195193W001","","355578N1195193W001",39.59,-122.12
"4047","9128",NA,"355578N1195360W001","","355578N1195360W001",39.59,-122.12
"4048","9130",NA,"355578N1196182W002","","355578N1196182W002",39.59,-122.12
"4049","9131",NA,"355578N1196277W001","","355578N1196277W001",39.59,-122.12
"4050","9135",NA,"355586N1193545W001","","355586N1193545W001",39.59,-122.12
"4051","9137",NA,"355589N1196004W001","","355589N1196004W001",39.59,-122.12
"4052","9139",NA,"355593N1206969W001","","355593N1206969W001",39.59,-122.12
"4053","9142",NA,"355636N1192165W001","","355636N1192165W001",39.59,-122.12
"4054","9143",NA,"355644N1193459W001","","355644N1193459W001",39.59,-122.12
"4055","9144",NA,"355647N1192831W001","","355647N1192831W001",39.59,-122.12
"4056","9146",NA,"355650N1195802W003","","355650N1195802W003",39.59,-122.12
"4057","9147",NA,"355656N1196335W001","","355656N1196335W001",39.59,-122.12
"4058","9148",NA,"355658N1191778W001","","355658N1191778W001",39.59,-122.12
"4059","9150",NA,"355669N1196200W001","","355669N1196200W001",39.59,-122.12
"4060","9152",NA,"355675N1192234W001","","355675N1192234W001",39.59,-122.12
"4061","9153",NA,"355687N1195623W001","","355687N1195623W001",39.59,-122.12
"4062","9156",NA,"355696N1178629W001","","355696N1178629W001",39.59,-122.12
"4063","9159",NA,"355697N1191906W001","","355697N1191906W001",39.59,-122.12
"4064","9160",NA,"355697N1193217W001","","355697N1193217W001",39.59,-122.12
"4065","9161",NA,"355699N1178959W001","","355699N1178959W001",39.59,-122.12
"4066","9163",NA,"355716N1195808W001","","355716N1195808W001",39.59,-122.12
"4067","9164",NA,"355719N1195968W001","","355719N1195968W001",39.59,-122.12
"4068","9165",NA,"355720N1194904W001","","355720N1194904W001",39.59,-122.12
"4069","9166",NA,"355722N1192509W001","","355722N1192509W001",39.59,-122.12
"4070","9167",NA,"355723N1194748W001","","355723N1194748W001",39.59,-122.12
"4071","9168",NA,"355725N1192331W001","","355725N1192331W001",39.59,-122.12
"4072","9169",NA,"355725N1192420W001","","355725N1192420W001",39.59,-122.12
"4073","9170",NA,"355725N1193941W001","","355725N1193941W001",39.59,-122.12
"4074","9172",NA,"355725N1195079W001","","355725N1195079W001",39.59,-122.12
"4075","9175",NA,"355756N1196225W001","","355756N1196225W001",39.59,-122.12
"4076","9176",NA,"355756N1196335W001","","355756N1196335W001",39.59,-122.12
"4077","9178",NA,"355758N1191459W001","","355758N1191459W001",39.59,-122.12
"4078","9179",NA,"355761N1193681W001","","355761N1193681W001",39.59,-122.12
"4079","9180",NA,"355761N1194649W001","","355761N1194649W001",39.59,-122.12
"4080","9182",NA,"355764N1192820W001","","355764N1192820W001",39.59,-122.12
"4081","9184",NA,"355772N1195552W001","","355772N1195552W001",39.59,-122.12
"4082","9185",NA,"355775N1191640W001","","355775N1191640W001",39.59,-122.12
"4083","9186",NA,"355792N1195091W001","","355792N1195091W001",39.59,-122.12
"4084","9187",NA,"355797N1196399W001","","355797N1196399W001",39.59,-122.12
"4085","9188",NA,"355800N1191165W001","","355800N1191165W001",39.59,-122.12
"4086","9189",NA,"355800N1193217W001","","355800N1193217W001",39.59,-122.12
"4087","9190",NA,"355806N1191909W001","","355806N1191909W001",39.59,-122.12
"4088","9191",NA,"355806N1192212W001","","355806N1192212W001",39.59,-122.12
"4089","9192",NA,"355808N1207086W001","","355808N1207086W001",39.59,-122.12
"4090","9193",NA,"355814N1193587W001","","355814N1193587W001",39.59,-122.12
"4091","9195",NA,"355818N1195997W001","","355818N1195997W001",39.59,-122.12
"4092","9198",NA,"355828N1194827W001","","355828N1194827W001",39.59,-122.12
"4093","9200",NA,"355861N1195675W001","","355861N1195675W001",39.59,-122.12
"4094","9205",NA,"355865N1195865W001","","355865N1195865W001",39.59,-122.12
"4095","9206",NA,"355865N1195985W001","","355865N1195985W001",39.59,-122.12
"4096","9213",NA,"355869N1194384W001","","355869N1194384W001",39.59,-122.12
"4097","9214",NA,"355870N1194571W001","","355870N1194571W001",39.59,-122.12
"4098","9216",NA,"355872N1192762W001","","355872N1192762W001",39.59,-122.12
"4099","9217",NA,"355872N1196510W001","","355872N1196510W001",39.59,-122.12
"4100","9218",NA,"355875N1196288W001","","355875N1196288W001",39.59,-122.12
"4101","9219",NA,"355878N1191373W001","","355878N1191373W001",39.59,-122.12
"4102","9220",NA,"355878N1206914W001","","355878N1206914W001",39.59,-122.12
