"","NDI","mergeOn","lat","lon"
"3370","8160","350719N1191246W001",39.58,-121.91
"3371","8161","350722N1191316W001",39.58,-121.91
"3372","8162","350725N1190552W001",39.58,-121.91
"3373","8163","350747N1189003W001",39.58,-121.91
"3374","8164","350750N1188828W001",39.58,-121.91
"3375","8165","350766N1190413W001",39.58,-121.91
"3376","8166","350778N1190826W001",39.58,-121.91
"3377","8167","350786N1191720W001",39.58,-121.91
"3378","8168","350791N1191002W001",39.58,-121.91
"3379","8169","350792N1189223W001",39.58,-121.91
"3380","8171","350822N1188648W001",39.58,-121.91
"3381","8172","350833N1189632W001",39.58,-121.91
"3382","8173","350833N1190527W001",39.58,-121.91
"3383","8174","350834N1205896W001",39.58,-121.91
"3384","8175","350839N1192126W001",39.58,-121.91
"3385","8176","350847N1181157W001",39.58,-121.91
"3386","8177","350847N1191448W001",39.58,-121.91
"3387","8178","350872N1189981W001",39.58,-121.91
"3388","8180","350889N1188459W001",39.58,-121.91
"3389","8181","350900N1189003W001",39.58,-121.91
"3390","8182","350908N1190316W001",39.58,-121.91
"3391","8184","350917N1191812W001",39.58,-121.91
"3392","8185","350919N1167920W001",39.58,-121.91
"3393","8186","350931N1188615W001",39.58,-121.91
"3394","8187","350931N1189123W001",39.58,-121.91
"3395","8188","350947N1191370W001",39.58,-121.91
"3396","8189","350949N1168367W001",39.58,-121.91
"3397","8190","350950N1167966W001",39.58,-121.91
"3398","8191","350950N1186328W001",39.58,-121.91
"3399","8192","350958N1190037W001",39.58,-121.91
"3400","8193","350958N1190788W001",39.58,-121.91
"3401","8194","350961N1190435W001",39.58,-121.91
"3402","8195","350964N1191802W001",39.58,-121.91
"3403","8196","351002N1184169W001",39.58,-121.91
"3404","8197","351002N1185169W001",39.58,-121.91
"3405","8198","351003N1188876W001",39.58,-121.91
"3406","8200","351011N1191717W001",39.58,-121.91
"3407","8201","351014N1192759W001",39.58,-121.91
"3408","8202","351019N1191108W001",39.58,-121.91
"3409","8204","351052N1185930W001",39.58,-121.91
"3410","8206","351075N1188646W001",39.58,-121.91
"3411","8207","351078N1189862W001",39.58,-121.91
"3412","8208","351080N1192707W001",39.58,-121.91
"3413","8209","351083N1193140W001",39.58,-121.91
"3414","8210","351083N1193403W001",39.58,-121.91
"3415","8211","351087N1186088W001",39.58,-121.91
"3416","8212","351091N1185369W001",39.58,-121.91
"3417","8213","351092N1191149W001",39.58,-121.91
"3418","8214","351092N1191270W001",39.58,-121.91
"3419","8215","351092N1191542W001",39.58,-121.91
"3420","8217","351097N1190957W001",39.58,-121.91
"3421","8219","351105N1193221W001",39.58,-121.91
"3422","8220","351119N1185306W001",39.58,-121.91
"3423","8221","351129N1184450W001",39.58,-121.91
"3424","8222","351132N1183972W001",39.58,-121.91
"3425","8223","351133N1191371W001",39.58,-121.91
"3426","8224","351134N1190572W001",39.58,-121.91
"3427","8225","351152N1188891W001",39.58,-121.91
"3428","8226","351156N1190915W001",39.58,-121.91
"3429","8227","351163N1168108W001",39.58,-121.75
"3430","8228","351163N1185833W001",39.58,-121.75
"3431","8229","351166N1184560W001",39.58,-121.75
"3432","8230","351167N1183334W001",39.58,-121.75
"3433","8232","351168N1184464W001",39.58,-121.75
"3434","8233","351178N1184018W001",39.58,-121.75
"3435","8234","351200N1188690W001",39.58,-121.75
"3436","8235","351217N1189192W001",39.58,-121.75
"3437","8237","351219N1190132W001",39.58,-121.75
"3438","8238","351221N1189908W001",39.58,-121.75
"3439","8243","351228N1193345W001",39.58,-121.75
"3440","8244","351229N1193238W001",39.58,-121.75
"3441","8245","351230N1192990W001",39.58,-121.75
"3442","8246","351231N1191987W001",39.58,-121.75
"3443","8247","351234N1184946W001",39.58,-121.75
"3444","8248","351237N1185931W001",39.58,-121.75
"3445","8249","351238N1193959W002",39.58,-121.75
"3446","8250","351247N1190518W001",39.58,-121.75
"3447","8252","351248N1184825W001",39.58,-121.75
"3448","8253","351250N1190338W001",39.58,-121.75
"3449","8254","351255N1190260W001",39.58,-121.75
"3450","8255","351255N1193249W001",39.58,-121.75
"3451","8256","351256N1189995W001",39.58,-121.75
"3452","8257","351263N1184324W001",39.58,-121.75
"3453","8259","351281N1185746W001",39.58,-121.75
"3454","8260","351296N1193938W004",39.58,-121.75
"3455","8261","351297N1191816W001",39.58,-121.75
"3456","8262","351300N1189357W001",39.58,-121.75
"3457","8263","351300N1192081W001",39.58,-121.75
"3458","8264","351303N1191903W001",39.58,-121.75
"3459","8267","351306N1191459W001",39.58,-121.75
"3460","8268","351319N1188487W001",39.58,-121.75
"3461","8269","351324N1194113W002",39.58,-121.75
"3462","8270","351333N1183167W001",39.58,-121.75
"3463","8271","351364N1188598W001",39.58,-121.75
"3464","8272","351366N1189683W001",39.58,-121.75
"3465","8273","351366N1192346W001",39.58,-121.75
"3466","8274","351366N1192605W001",39.58,-121.75
"3467","8276","351372N1194175W002",39.58,-121.75
"3468","8278","351375N1191812W001",39.58,-121.75
"3469","8279","351378N1191634W001",39.58,-121.75
"3470","8280","351381N1167690W001",39.58,-121.75
"3471","8283","351386N1190751W001",39.58,-121.75
"3472","8284","351386N1191088W001",39.58,-121.75
"3473","8287","351433N1188702W001",39.58,-121.75
"3474","8288","351433N1188959W001",39.58,-121.75
"3475","8289","351436N1188834W001",39.58,-121.75
"3476","8291","351439N1189240W001",39.58,-121.75
"3477","8292","351447N1192162W001",39.58,-121.75
"3478","8293","351448N1192000W001",39.58,-121.75
"3479","8294","351450N1191459W001",39.58,-121.75
"3480","8295","351450N1191992W001",39.58,-121.75
"3481","8296","351500N1180002W001",39.58,-121.75
"3482","8297","351505N1190050W001",39.58,-121.75
"3483","8298","351511N1188253W001",39.58,-121.75
"3484","8299","351511N1190210W001",39.58,-121.75
"3485","8302","351514N1190718W001",39.58,-121.75
"3486","8304","351514N1190774W001",39.58,-121.75
"3487","8306","351518N1193235W001",39.58,-121.75
"3488","8307","351519N1188438W001",39.58,-121.75
"3489","8308","351519N1188807W001",39.58,-121.75
"3490","8309","351519N1190610W001",39.58,-121.75
"3491","8310","351519N1190932W001",39.58,-121.75
"3492","8311","351519N1192366W001",39.58,-121.75
"3493","8314","351520N1193323W001",39.58,-121.75
"3494","8316","351522N1193070W001",39.58,-121.75
"3495","8317","351525N1191107W001",39.58,-121.75
"3496","8318","351529N1194442W002",39.58,-121.75
"3497","8319","351533N1191827W001",39.58,-121.75
"3498","8321","351541N1191289W001",39.58,-121.75
"3499","8322","351547N1191663W001",39.58,-121.75
"3500","8324","351561N1192407W001",39.58,-121.75
"3501","8325","351578N1188876W001",39.58,-121.75
"3502","8326","351591N1179657W001",39.58,-121.75
"3503","8327","351597N1191232W001",39.58,-121.75
"3504","8329","351656N1189234W001",39.58,-121.75
"3505","8330","351658N1192001W001",39.58,-121.75
"3506","8331","351664N1188813W001",39.58,-121.75
"3507","8332","351676N1191106W001",39.58,-121.75
"3508","8333","351680N1189685W001",39.58,-121.75
"3509","8334","351691N1190330W001",39.58,-121.75
"3510","8335","351694N1190530W001",39.58,-121.75
"3511","8340","351719N1190748W001",39.58,-121.75
"3512","8341","351736N1190405W001",39.58,-121.75
"3513","8342","351737N1190050W001",39.58,-121.75
"3514","8344","351742N1191584W001",39.58,-121.75
"3515","8345","351742N1191791W001",39.58,-121.75
"3516","8346","351750N1191757W001",39.58,-121.75
"3517","8347","351750N1192368W001",39.58,-121.75
"3518","8348","351787N1192001W001",39.58,-121.75
"3519","8349","351794N1190403W001",39.58,-121.75
"3520","8350","351795N1191322W001",39.58,-121.7
"3521","8351","351796N1191471W001",39.58,-121.7
"3522","8352","351806N1191824W001",39.58,-121.7
"3523","8353","351811N1192358W001",39.58,-121.7
"3524","8355","351858N1191115W001",39.58,-121.7
"3525","8356","351858N1191260W001",39.58,-121.7
"3526","8357","351867N1190820W001",39.58,-121.7
"3527","8358","351867N1190926W001",39.58,-121.7
"3528","8359","351898N1192361W001",39.58,-121.7
"3529","8360","351906N1187884W001",39.58,-121.7
"3530","8364","351921N1190045W001",39.58,-121.7
"3531","8367","351940N1189693W001",39.58,-121.7
"3532","8368","351941N1190312W001",39.58,-121.7
"3533","8369","351941N1190444W001",39.58,-121.7
"3534","8370","351944N1187973W001",39.58,-121.7
"3535","8371","351944N1188423W001",39.58,-121.7
"3536","8372","351952N1188813W001",39.58,-121.7
"3537","8373","351952N1189182W001",39.58,-121.7
"3538","8374","351952N1192291W001",39.58,-121.7
"3539","8375","351953N1193550W001",39.58,-121.7
"3540","8379","351956N1194020W001",39.58,-121.7
"3541","8380","351961N1187902W001",39.58,-121.7
"3542","8381","351976N1192358W001",39.58,-121.7
"3543","8382","352001N1206071W001",39.58,-121.7
"3544","8383","352006N1191784W001",39.58,-121.7
"3545","8384","352011N1190926W001",39.58,-121.7
"3546","8385","352014N1192172W001",39.58,-121.7
"3547","8386","352015N1192094W001",39.58,-121.7
"3548","8389","352027N1188996W001",39.58,-121.7
"3549","8390","352027N1189557W001",39.58,-121.7
"3550","8394","352068N1194477W002",39.58,-121.7
"3551","8395","352070N1191156W001",39.58,-121.7
"3552","8396","352071N1194564W002",39.58,-121.7
"3553","8397","352080N1188710W001",39.58,-121.7
"3554","8398","352080N1189699W001",39.58,-121.7
"3555","8399","352083N1189855W001",39.58,-121.7
"3556","8400","352083N1190362W001",39.58,-121.7
"3557","8401","352083N1190528W001",39.58,-121.7
"3558","8402","352083N1191203W001",39.58,-121.7
"3559","8404","352086N1188524W001",39.58,-121.7
"3560","8405","352086N1189853W001",39.58,-121.7
"3561","8407","352086N1192783W001",39.58,-121.7
"3562","8408","352088N1192520W001",39.58,-121.7
"3563","8409","352091N1194029W001",39.58,-121.7
"3564","8411","352102N1189582W001",39.58,-121.7
"3565","8412","352103N1191820W001",39.58,-121.7
"3566","8413","352108N1192338W001",39.58,-121.7
"3567","8414","352111N1191287W001",39.58,-121.7
"3568","8415","352125N1191992W001",39.58,-121.7
"3569","8416","352128N1191553W001",39.58,-121.7
"3570","8417","352139N1189268W001",39.58,-121.7
"3571","8418","352144N1193890W001",39.58,-121.7
"3572","8419","352147N1187724W001",39.58,-121.7
"3573","8420","352155N1177501W001",39.58,-121.7
"3574","8422","352200N1192037W001",39.58,-121.7
"3575","8423","352220N1190000W001",39.58,-121.7
"3576","8424","352225N1189857W001",39.58,-121.7
"3577","8425","352227N1189632W001",39.58,-121.7
"3578","8426","352231N1192098W001",39.58,-121.7
"3579","8428","352233N1191281W001",39.58,-121.7
"3580","8429","352236N1192724W001",39.58,-121.7
"3581","8430","352249N1193536W001",39.58,-121.7
"3582","8432","352264N1190782W001",39.58,-121.7
"3583","8433","352274N1193482W001",39.58,-121.7
"3584","8434","352275N1191545W001",39.58,-121.7
"3585","8435","352294N1192865W001",39.58,-121.7
"3586","8437","352296N1193432W001",39.58,-121.7
"3587","8442","352311N1187790W001",39.58,-121.7
"3588","8443","352347N1192413W001",39.58,-121.7
"3589","8444","352353N1191548W001",39.58,-121.7
"3590","8445","352369N1189428W001",39.58,-121.7
"3591","8450","352379N1189681W001",39.58,-121.7
"3592","8452","352382N1190022W001",39.58,-121.7
"3593","8453","352383N1192126W001",39.58,-121.7
"3594","8454","352389N1189485W001",39.58,-121.7
"3595","8456","352410N1190280W001",39.58,-121.7
"3596","8457","352411N1191545W001",39.58,-121.7
"3597","8460","352430N1191660W001",39.58,-121.7
"3598","8461","352431N1190834W001",39.58,-121.7
"3599","8463","352440N1189020W001",39.58,-121.7
"3600","8464","352450N1188701W001",39.58,-121.7
"3601","8466","352452N1188243W001",39.58,-121.7
"3602","8467","352453N1188473W001",39.58,-121.7
"3603","8468","352453N1192087W001",39.58,-121.7
"3604","8470","352466N1192607W001",39.58,-121.7
"3605","8471","352486N1188787W001",39.58,-121.7
"3606","8472","352486N1191542W001",39.58,-121.7
"3607","8475","352510N1191160W001",39.58,-121.7
"3608","8477","352514N1189503W001",39.58,-121.7
"3609","8479","352519N1189810W001",39.58,-121.7
"3610","8480","352522N1188329W001",39.58,-121.7
"3611","8482","352535N1191291W001",39.58,-121.7
"3612","8497","352572N1190784W001",39.58,-121.7
"3613","8498","352575N1190057W001",39.58,-121.7
"3614","8499","352577N1180107W001",39.58,-121.7
"3615","8505","352583N1188816W001",39.58,-121.7
"3616","8507","352597N1189866W001",39.58,-121.7
"3617","8508","352597N1191640W001",39.58,-121.7
"3618","8509","352603N1190442W001",39.58,-121.7
"3619","8511","352605N1188932W001",39.58,-121.7
"3620","8518","352620N1166945W001",39.58,-121.7
"3621","8522","352639N1188412W001",39.58,-121.7
"3622","8533","352664N1190928W001",39.58,-121.7
"3623","8534","352666N1189861W001",39.58,-121.7
"3624","8535","352669N1188246W001",39.58,-121.7
"3625","8536","352669N1188787W001",39.58,-121.7
"3626","8538","352669N1191142W001",39.58,-121.7
"3627","8540","352672N1188609W001",39.58,-121.7
"3628","8541","352673N1165980W001",39.58,-121.7
"3629","8543","352673N1192138W001",39.58,-121.7
"3630","8550","352696N1166347W001",39.58,-121.7
"3631","8552","352706N1190367W001",39.58,-121.7
"3632","8558","352739N1190470W001",39.58,-121.7
"3633","8559","352742N1192567W001",39.58,-121.7
"3634","8561","352747N1189435W001",39.58,-121.7
"3635","8562","352747N1191538W001",39.58,-121.7
"3636","8563","352761N1190742W001",39.58,-121.7
"3637","8564","352761N1192853W001",39.58,-121.7
"3638","8565","352786N1188462W001",39.58,-121.7
"3639","8566","352786N1192476W001",39.58,-121.7
"3640","8567","352800N1189080W001",39.58,-121.7
"3641","8568","352800N1191570W001",39.58,-121.7
"3642","8569","352811N1191106W001",39.58,-121.7
"3643","8570","352814N1191302W001",39.58,-121.7
"3644","8571","352814N1191396W001",39.58,-121.7
"3645","8572","352814N1191657W001",39.58,-121.7
"3646","8573","352815N1190029W001",39.58,-121.7
"3647","8574","352816N1191552W001",39.58,-121.7
"3648","8575","352817N1192606W001",39.58,-121.7
"3649","8576","352830N1179546W001",39.58,-121.7
"3650","8577","352832N1166603W001",39.58,-121.7
"3651","8582","352875N1190576W001",39.58,-121.7
"3652","8584","352883N1191856W001",39.58,-121.7
"3653","8585","352886N1191117W001",39.58,-121.7
"3654","8587","352889N1188787W001",39.58,-121.7
"3655","8588","352889N1191517W001",39.58,-121.7
"3656","8589","352889N1191655W001",39.58,-121.7
"3657","8593","352908N1192437W001",39.58,-121.7
"3658","8594","352909N1196295W002",39.58,-121.7
"3659","8596","352922N1191328W001",39.58,-121.7
"3660","8597","352925N1188520W001",39.58,-121.7
"3661","8598","352933N1193011W001",39.58,-121.7
"3662","8599","352936N1192703W001",39.58,-121.7
"3663","8601","352955N1188532W001",39.58,-121.7
"3664","8602","352958N1188807W001",39.58,-121.7
"3665","8603","352958N1189702W001",39.58,-121.7
"3666","8605","352961N1189509W001",39.58,-121.7
"3667","8606","352961N1189633W001",39.58,-121.7
"3668","8607","352961N1191568W001",39.58,-121.7
"3669","8608","352962N1189772W001",39.58,-121.7
"3670","8610","352964N1191741W002",39.58,-121.7
"3671","8612","352964N1191998W001",39.58,-121.7
"3672","8614","352965N1193128W002",39.58,-121.7
"3673","8616","352967N1192895W001",39.58,-121.7
"3674","8620","352969N1191471W001",39.58,-121.7
"3675","8622","352994N1192162W001",39.58,-121.7
"3676","8629","353005N1192761W001",39.58,-121.7
"3677","8633","353014N1193281W001",39.58,-121.7
"3678","8634","353019N1188967W001",39.58,-121.7
"3679","8638","353031N1192070W001",39.58,-121.7
"3680","8639","353033N1191124W001",39.58,-121.7
"3681","8640","353033N1191207W001",39.58,-121.7
"3682","8641","353033N1192301W001",39.58,-121.7
"3683","8642","353033N1192348W001",39.58,-121.7
"3684","8643","353034N1193243W001",39.58,-121.7
"3685","8647","353037N1192699W002",39.58,-121.7
"3686","8649","353039N1188893W001",39.58,-121.7
"3687","8650","353039N1191848W001",39.58,-121.7
"3688","8656","353069N1192965W001",39.58,-121.7
"3689","8657","353072N1188037W001",39.58,-121.7
"3690","8658","353072N1191548W001",39.58,-121.7
"3691","8660","353075N1188523W001",39.58,-121.7
"3692","8661","353075N1193184W001",39.58,-121.7
"3693","8662","353075N1193323W001",39.58,-121.7
"3694","8663","353102N1191124W001",39.58,-121.7
"3695","8664","353103N1188431W001",39.58,-121.7
"3696","8666","353106N1189510W001",39.58,-121.7
"3697","8668","353106N1193101W001",39.58,-121.7
"3698","8669","353106N1193415W001",39.58,-121.7
"3699","8670","353107N1189772W001",39.58,-121.7
"3700","8671","353108N1189641W001",39.58,-121.7
"3701","8674","353128N1192612W001",39.58,-121.7
"3702","8676","353128N1192787W002",39.58,-121.7
"3703","8677","353130N1193688W001",39.58,-121.7
"3704","8679","353147N1191367W001",39.58,-121.7
"3705","8680","353147N1191723W001",39.58,-121.7
"3706","8681","353147N1191987W001",39.58,-121.7
"3707","8682","353147N1192478W001",39.58,-121.7
"3708","8684","353150N1191815W001",39.58,-121.7
"3709","8685","353153N1208392W002",39.58,-121.7
"3710","8686","353153N1208392W003",39.58,-121.7
"3711","8687","353169N1175096W001",39.58,-121.7
"3712","8688","353177N1189866W001",39.58,-121.7
"3713","8689","353180N1192968W001",39.58,-121.7
"3714","8693","353185N1193747W001",39.58,-121.7
"3715","8695","353189N1193441W001",39.58,-121.7
"3716","8698","353214N1189767W001",39.58,-121.7
"3717","8699","353214N1192342W001",39.58,-121.7
"3718","8700","353217N1188701W001",39.58,-121.7
"3719","8701","353217N1191720W001",39.58,-121.7
"3720","8702","353217N1192742W001",39.58,-121.7
"3721","8703","353217N1192834W001",39.58,-121.7
"3722","8704","353219N1208681W001",39.58,-121.7
"3723","8706","353222N1193263W001",39.58,-121.7
"3724","8707","353222N1193587W001",39.58,-121.7
"3725","8712","353227N1193243W001",39.58,-121.7
"3726","8713","353230N1188321W001",39.58,-121.7
"3727","8714","353245N1192886W001",39.58,-121.7
"3728","8715","353247N1192534W001",39.58,-121.7
"3729","8716","353251N1192366W001",39.58,-121.7
"3730","8719","353256N1193498W001",39.58,-121.7
"3731","8721","353258N1193171W001",39.58,-121.7
"3732","8722","353258N1193441W001",39.58,-121.7
"3733","8723","353261N1188807W001",39.58,-121.7
