STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
17N02E25J003M,392970N1216907W003,SUT_25J003M screen interval 40 to 80 bgs               ,BWD MW1 C - Shallow ,39.2968077,-121.69035624,NAD83     ,02      ,78.0,,03      ,Sutter,5-021.59,East Butte,127.0,Observation,Part of a nested/multi-completion well,E058334,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N02E25J003M,None
17N02W09H002M,393417N1220838W001,COL_09H002M screen interval 779 to 800 bgs             ,Screen: 779-800 ft  ,39.34169431,-122.0838933,NAD83     ,,67.0,,,Colusa,5-021.52,Colusa,806.0,Observation,Part of a nested/multi-completion well,726882,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N02W09H002M,None
17N02W09H003M,393417N1220838W002,COL_09H003M screen interval 460 to 520 bgs             ,Screen: 460-520 ft  ,39.34169431,-122.0838933,NAD83     ,,67.0,,,Colusa,5-021.52,Colusa,578.0,Observation,Part of a nested/multi-completion well,726883,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N02W09H003M,None
17N02W09H004M,393417N1220838W003,COL_09H004M screen interval 250 to 260 bgs             ,Screen: 250-260 ft  ,39.34169431,-122.0838933,NAD83     ,,67.0,,,Colusa,5-021.52,Colusa,302.0,Observation,Part of a nested/multi-completion well,726882,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N02W09H004M,None
17N02W09H005M,393416N1220838W001,COL_09H005M screen interval 440 to 812 bgs             ,Screen: 440-812 ft  ,39.34165825,-122.0838938,NAD83     ,,67.0,,,Colusa,5-021.52,Colusa,840.0,Irrigation,Single Well,726882,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N02W09H005M,None
17N03E26A003M,393042N1215970W001,Honcut Creek Well 1 screen 524-554 ft bgs              ,HC-1                ,39.304207,-121.596904,NAD83     ,02      ,87.27,,01      ,Yuba,5-021.60,North Yuba,566.0,Observation,Single Well,E042544,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N03E26A003M,None
17N03E26A004M,393054N1215973W001,Honcut Creek Well 2A shallow screen 48-68 ft bgs       ,HC-2A               ,39.304387,-121.5969,NAD83     ,02      ,87.5,,01      ,Yuba,5-021.60,North Yuba,73.0,Observation,Part of a nested/multi-completion well,E067357,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N03E26A004M,None
17N03E26A005M,393054N1215973W002,Honcut Creek Well 2B middle screen 172-202 ft bgs      ,HC-2B               ,39.304387,-121.5969,NAD83     ,02      ,87.5,,01      ,Yuba,5-021.60,North Yuba,207.0,Observation,Part of a nested/multi-completion well,E067357,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N03E26A005M,None
17N03E26A006M,393054N1215973W003,"Honcut Creek Well 2C deep screen 416-436,466-486 ft bgs",HC-2C               ,39.304387,-121.5969,NAD83     ,02      ,87.5,,01      ,Yuba,5-021.60,North Yuba,491.0,Observation,Part of a nested/multi-completion well,E067357,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=17N03E26A006M,None
18N01E35L001M,393678N1218288W001,BUT_35L001M screen interval 816 to 836 bgs             ,Screen: 816-836 ft  ,39.36895711,-121.8275212,NAD83     ,,70.0,,,Butte,5-021.59,East Butte,840.0,Observation,Single Well,726837,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=18N01E35L001M,None
18N01W02E001M,394419N1219433W001,GLE_02E001M screen interval 719 to 729 bgs             ,Screen: 719-729 ft  ,39.44186258,-121.9434473,NAD83     ,,78.5,,09      ,Glenn,5-021.58,West Butte,760.0,Observation,Part of a nested/multi-completion well,726833,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=18N01W02E001M,None
18N01W02E002M,394419N1219433W002,GLE_02E002M screen interval 450 to 460 bgs             ,Screen: 450-460 ft  ,39.44187158,-121.9434471,NAD83     ,,78.5,,09      ,Glenn,5-021.58,West Butte,492.0,Observation,Part of a nested/multi-completion well,726833,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=18N01W02E002M,None
18N01W02E003M,394419N1219433W003,GLE_02E003M screen interval 110 to 120 bgs             ,Screen: 110-120 ft  ,39.44188061,-121.943447,NAD83     ,,78.5,,09      ,Glenn,5-021.58,West Butte,200.0,Observation,Part of a nested/multi-completion well,726833,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=18N01W02E003M,None
18N02W18D001M,394208N1221341W001,GLE_18D001M screen interval 975 to 985 bgs             ,Screen: 975-985 ft  ,39.42082722,-122.1457775,NAD83     ,,82.43,,,Glenn,5-021.52,Colusa,996.0,Observation,Part of a nested/multi-completion well,E045412,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=18N02W18D001M,None
18N02W18D002M,394208N1221341W002,GLE_18D002M screen interval 620 to 680 bgs             ,Screen: 620-680 ft  ,39.42082722,-122.1457775,NAD83     ,,82.43,,,Glenn,5-021.52,Colusa,693.0,Observation,Part of a nested/multi-completion well,E045412,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=18N02W18D002M,None
18N02W18D003M,394208N1221341W003,GLE_18D003M screen interval 510 to 520 bgs             ,Screen: 510-520 ft  ,39.42082722,-122.1457775,NAD83     ,,82.43,,,Glenn,5-021.52,Colusa,543.0,Observation,Part of a nested/multi-completion well,E045412,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=18N02W18D003M,None
18N02W18D004M,394208N1221341W004,GLE_18D004M screen interval 246 to 256 bgs             ,Screen: 246-256 ft  ,39.42082722,-122.1457775,NAD83     ,,82.43,,,Glenn,5-021.52,Colusa,280.0,Observation,Part of a nested/multi-completion well,E045412,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=18N02W18D004M,None
19N01E35B001M,394635N1218276W001,BUT_35B001M screen interval 85 to 135 bgs              ,Screen: 85-135 ft   ,39.46190278,-121.8270208,NAD83     ,,86.5,,,Butte,5-021.59,East Butte,156.0,Observation,Part of a nested/multi-completion well,782036,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N01E35B001M,None
19N01E35B002M,394634N1218278W001,BUT_35B002M screen interval 930 to 950 bgs             ,Screen: 930-950 ft  ,39.46190278,-121.8270208,NAD83     ,,86.5,,,Butte,5-021.59,East Butte,980.0,Observation,Part of a nested/multi-completion well,726836A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N01E35B002M,None
19N01E35B003M,394634N1218278W002,BUT_35B003M screen interval 490 to 510 bgs             ,Screen: 490-510 ft  ,39.46190278,-121.8270208,NAD83     ,,86.5,,,Butte,5-021.59,East Butte,523.0,Observation,Part of a nested/multi-completion well,726836B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N01E35B003M,None
19N01W22D004M,394927N1219648W001,GLE_22D004M screen interval 780 to 790 bgs             ,Screen: 780-790 ft  ,39.49270183,-121.9648084,NAD83     ,,87.38,,,Glenn,5-021.58,West Butte,820.0,Observation,Part of a nested/multi-completion well,816274D,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N01W22D004M,Larrabee Deep Zone
19N01W22D005M,394927N1219648W002,GLE_22D005M screen interval 520 to 530 bgs             ,Screen: 520-530 ft  ,39.49270183,-121.9648084,NAD83     ,,87.38,,,Glenn,5-021.58,West Butte,555.0,Observation,Part of a nested/multi-completion well,816274C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N01W22D005M,Larrabee Mid Deep Zone
19N01W22D006M,394927N1219648W003,GLE_22D006M screen interval 340 to 350 bgs             ,Screen: 340-350 ft  ,39.49270183,-121.9648084,NAD83     ,,87.38,,,Glenn,5-021.58,West Butte,380.0,Observation,Part of a nested/multi-completion well,816274B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N01W22D006M,Larrabee Mid Shallow Zone
19N01W22D007M,394927N1219648W004,GLE_22D007M screen interval 80 to 90 bgs               ,Screen: 80-90 ft    ,39.49270183,-121.9648084,NAD83     ,,87.38,,,Glenn,5-021.58,West Butte,120.0,Observation,Part of a nested/multi-completion well,816274A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N01W22D007M,Larrabee Shallow
19N01W32E003M,394574N1220005W001,GLE_32E003M screen interval 45 to 310 bgs              ,Screen: 45-310 ft   ,39.45725247,-122.0015983,NAD83     ,,89.26,,,Glenn,5-021.52,Colusa,332.0,Irrigation,Single Well,57991,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N01W32E003M,None
19N02E07K002M,395118N1217880W001,BUT_07K002M screen interval 560 to 570 bgs             ,Screen: 560-570 ft  ,39.51180692,-121.7880283,NAD83     ,,102.7,,,Butte,5-021.59,East Butte,600.0,Observation,Part of a nested/multi-completion well,816273C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N02E07K002M,Boeger - Sheppard
19N02E07K003M,395118N1217880W002,BUT_07K003M screen interval 330 to 340 bgs             ,Screen: 330-340 ft  ,39.51180692,-121.7880283,NAD83     ,,102.7,,,Butte,5-021.59,East Butte,368.0,Observation,Part of a nested/multi-completion well,816273B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N02E07K003M,Boeger - Sheppard Middle Zone
19N02E07K004M,395118N1217880W003,BUT_07K004M screen interval 140 to 150 bgs             ,Screen: 140-150 ft  ,39.51180692,-121.7880283,NAD83     ,,102.7,,,Butte,5-021.59,East Butte,192.0,Observation,Part of a nested/multi-completion well,816273A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N02E07K004M,Boeger - Sheppard Shallow Zone
19N02E13Q001M,394944N1216931W001,BUT_13Q001M screen interval 130 to 210 bgs             ,Screen: 130-210 ft  ,39.49447892,-121.6930854,NAD83     ,,119.88,,,Butte,5-021.59,East Butte,221.0,Observation,Single Well,782037,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N02E13Q001M,LaMalfa Shallow Zone (single)
19N02E13Q002M,394944N1216932W001,BUT_13Q002M screen interval 470 to 480 bgs             ,Screen: 470-480 ft  ,39.49447892,-121.6930854,NAD83     ,,119.88,,,Butte,5-021.59,East Butte,495.0,Observation,Part of a nested/multi-completion well,816262A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N02E13Q002M,La Malfa Middle Zone (double)
19N02E13Q003M,394944N1216932W002,BUT_13Q003M screen interval 670 to 680 bgs             ,Screen: 670-680 ft  ,39.49447892,-121.6930854,NAD83     ,,119.88,,,Butte,5-021.59,East Butte,706.0,Observation,Part of a nested/multi-completion well,816262B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N02E13Q003M,LaMalfa Deep Zone (double)
19N02W08Q001M,395157N1221122W001,GLE_08Q001M screen interval 856 to 876 bgs             ,Screen: 856-876 ft  ,39.51595428,-122.1114357,NAD83     ,,108.36,,,Glenn,5-021.52,Colusa,910.0,Observation,Part of a nested/multi-completion well,726952,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N02W08Q001M,None
19N02W08Q002M,395157N1221122W002,GLE_08Q002M screen interval 208 to 218 bgs             ,Screen: 208-218 ft  ,39.51595428,-122.1114357,NAD83     ,,108.36,,,Glenn,5-021.52,Colusa,265.0,Observation,Part of a nested/multi-completion well,726952,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N02W08Q002M,None
19N02W08Q003M,395157N1221122W003,GLE_08Q003M screen interval 77 to 87 bgs               ,Screen: 77-87 ft    ,39.51595428,-122.1114357,NAD83     ,,108.36,,,Glenn,5-021.52,Colusa,131.0,Observation,Part of a nested/multi-completion well,726952,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N02W08Q003M,None
19N02W33K001M,394559N1220854W001,GLE_33K001M screen interval 160 to 260 bgs             ,Screen: 160-260 ft  ,39.45645361,-122.085106,NAD83     ,,87.41,,,Glenn,5-021.52,Colusa,260.0,Irrigation,Single Well,581475,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N02W33K001M,None
19N04W14M002M,395023N1222837W001,GLE_14M002M screen interval 45 to 55 bgs               ,Screen: 45-55 ft    ,39.50216875,-122.2838182,NAD83     ,,185.83,,,Glenn,5-021.52,Colusa,147.0,Observation,Single Well,816220,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=19N04W14M002M,None
20N01E02H003M,396158N1218221W001,BUT_02H003M screen interval 70 to 180 bgs              ,Screen: 70-180 ft   ,39.61391531,-121.8209992,NAD83     ,,132.34,,,Butte,5-021.58,West Butte,201.0,Observation,Single Well,782029,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N01E02H003M,None
20N01E18L001M,395771N1219082W001,BUT_18L001M screen interval 767 to 894 bgs             ,Screen: 767-894 ft  ,39.58308025,-121.9073746,NAD83     ,,107.35,,,Butte,5-021.58,West Butte,940.0,Observation,Part of a nested/multi-completion well,783861,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N01E18L001M,None
20N01E18L002M,395771N1219083W001,BUT_18L002M screen interval 509 to 562 bgs             ,Screen: 509-562 ft  ,39.58484747,-121.9084647,NAD83     ,,107.35,,,Butte,5-021.58,West Butte,583.0,Observation,Part of a nested/multi-completion well,782033,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N01E18L002M,None
20N01E18L003M,395771N1219083W002,BUT_18L003M screen interval 98 to 108 bgs              ,Screen: 98-108 ft   ,39.58484747,-121.9084647,NAD83     ,,107.35,,,Butte,5-021.58,West Butte,173.0,Observation,Part of a nested/multi-completion well,782033,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N01E18L003M,None
20N02E09G001M,396154N1217391W001,BUT_09G001M screen interval 130 to 180 bgs             ,Screen: 130-180 ft  ,39.61547939,-121.7391463,NAD83     ,,148.84,,,Butte,5-021.59,East Butte,202.0,Observation,Single Well,782038,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02E09G001M,None
20N02E15H001M,395891N1217303W001,BUT_15H001M screen interval 170 to 180 bgs             ,Screen: 170-180 ft  ,39.58744975,-121.7292673,NAD83     ,,144.01,,,Butte,5-021.59,East Butte,190.0,Observation,Single Well,454083,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02E15H001M,None
20N02E15H002M,395892N1217304W001,BUT_15H002M screen interval 55-65 bgs                  ,Screen: 55-65- ft   ,39.5888,-121.7298,NAD83     ,02      ,144.12,,01      ,Butte,5-021.59,East Butte,75.0,Observation,Single Well,454084,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02E15H002M,None
20N02E16P001M,395826N1217545W001,BUT_16P001M screen interval unknown                    ,Screen: Unknown     ,39.58261411,-121.7544834,NAD83     ,,131.83,,,Butte,5-021.59,East Butte,466.0,Irrigation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02E16P001M,None
20N02E24C001M,395812N1217026W001,BUT_24C001M screen interval 124 to 134 bgs             ,Screen: 124-134 ft  ,39.57921761,-121.6978058,NAD83     ,,157.75,,,Butte,5-021.59,East Butte,155.0,Observation,Part of a nested/multi-completion well,783862,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02E24C001M,None
20N02E24C002M,395812N1217026W002,BUT_24C002M screen interval 336 to 377 bgs             ,Screen: 336-377 ft  ,39.57921761,-121.6978058,NAD83     ,,157.75,,,Butte,5-021.59,East Butte,390.0,Observation,Part of a nested/multi-completion well,783862,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02E24C002M,None
20N02E24C003M,395812N1217026W003,BUT_24C003M screen interval 484 to 505 bgs             ,Screen: 484-505 ft  ,39.57921761,-121.6978058,NAD83     ,,157.75,,,Butte,5-021.59,East Butte,520.0,Observation,Part of a nested/multi-completion well,783862,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02E24C003M,None
20N02W11A001M,396087N1220456W001,GLE_11A001M screen interval 70 to 90 bgs               ,Screen: 70-90 ft    ,39.60921433,-122.0449071,NAD83     ,,125.4,,,Glenn,5-021.52,Colusa,90.0,Observation,Part of a nested/multi-completion well,3669,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W11A001M,None
20N02W11A002M,396087N1220456W002,GLE_11A002M screen interval 140 to 160 bgs             ,Screen: 140-160 ft  ,39.60921433,-122.0449071,NAD83     ,,125.4,,,Glenn,5-021.52,Colusa,160.0,Observation,Part of a nested/multi-completion well,3669,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W11A002M,None
20N02W11A003M,396087N1220456W003,GLE_11A003M screen interval 490 to 510 bgs             ,Screen: 490-510 ft  ,39.60921433,-122.0449071,NAD83     ,,125.4,,,Glenn,5-021.52,Colusa,510.0,Observation,Part of a nested/multi-completion well,3669,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W11A003M,None
20N02W18R005M,395855N1221170W001,GLE_18R005M screen interval 920 to 980 bgs             ,Screen: 920-980 ft  ,39.58552019,-122.1170107,NAD83     ,,131.38,,,Glenn,5-021.52,Colusa,1020.0,Observation,Part of a nested/multi-completion well,801448,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W18R005M,None
20N02W18R006M,395855N1221170W002,GLE_18R006M screen interval 635 to 655 bgs             ,Screen: 635-655 ft  ,39.58552019,-122.1170107,NAD83     ,,131.38,,,Glenn,5-021.52,Colusa,706.0,Observation,Part of a nested/multi-completion well,801448,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W18R006M,None
20N02W18R007M,395855N1221170W003,GLE_18R007M screen interval 450 to 526 bgs             ,Screen: 450-526 ft  ,39.58552019,-122.1170107,NAD83     ,,131.38,,,Glenn,5-021.52,Colusa,535.0,Observation,Part of a nested/multi-completion well,801448,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W18R007M,None
20N02W18R008M,395855N1221170W004,GLE_18R008M screen interval 140 to 180 bgs             ,Screen: 140-180 ft  ,39.58552019,-122.1170107,NAD83     ,,131.38,,,Glenn,5-021.52,Colusa,225.0,Observation,Part of a nested/multi-completion well,801448,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W18R008M,None
20N02W25F001M,395595N1220326W001,GLE_25F001M screen interval 940 to 960 bgs             ,Screen: 940-960 ft  ,39.55949358,-122.0326337,NAD83     ,,102.2,,,Glenn,5-021.52,Colusa,1000.0,Observation,Part of a nested/multi-completion well,782025,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W25F001M,None
20N02W25F002M,395595N1220326W002,GLE_25F002M screen interval 420 to 470 bgs             ,Screen: 420-470 ft  ,39.55950261,-122.0326336,NAD83     ,,102.2,,,Glenn,5-021.52,Colusa,513.0,Observation,Part of a nested/multi-completion well,782025,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W25F002M,None
20N02W25F003M,395595N1220326W003,GLE_25F003M screen interval 190 to 260 bgs             ,Screen: 190-260 ft  ,39.55951161,-122.0326335,NAD83     ,,102.2,,,Glenn,5-021.52,Colusa,283.0,Observation,Part of a nested/multi-completion well,782025,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W25F003M,None
20N02W25F004M,395595N1220326W004,GLE_25F004M screen interval 55 to 65 bgs               ,Screen: 55-65 ft    ,39.55952061,-122.0326333,NAD83     ,,102.2,,,Glenn,5-021.52,Colusa,101.0,Observation,Part of a nested/multi-completion well,782025,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W25F004M,None
20N02W33B001M,395496N1220839W001,GLE_33B001M screen interval 100 to 320 bgs             ,Screen: 100-320 ft  ,39.55022678,-122.0841548,NAD83     ,,105.41,,,Glenn,5-021.52,Colusa,320.0,Observation,Single Well,3686,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N02W33B001M,None
20N03E31M001M,395446N1216873W001,BUT_31M001M screen interval 130 to 180 bgs             ,Screen: 130-180 ft  ,39.54468372,-121.6875355,NAD83     ,,133.02,,,Butte,5-021.59,East Butte,201.0,Observation,Single Well,782043,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N03E31M001M,None
20N03E33L001M,395435N1216466W001,BUT_33L001M screen interval unknown                    ,Screen: Unknown     ,39.54152592,-121.6424548,NAD83     ,,151.33,,,Butte,5-021.59,East Butte,101.0,Other,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N03E33L001M,None
20N03W07E001M,396049N1222495W001,GLE_07E001M screen interval 984 to 1014 bgs            ,Screen: 984-1014 ft ,39.60475217,-122.2496238,NAD83     ,,179.175,,,Glenn,5-021.52,Colusa,1030.0,Observation,Part of a nested/multi-completion well,E057712D,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N03W07E001M,None
20N03W07E002M,396049N1222495W002,GLE_07E002M screen interval 616 to 636 bgs             ,Screen: 616-636 ft  ,39.60475217,-122.2496238,NAD83     ,,179.175,,,Glenn,5-021.52,Colusa,664.0,Observation,Part of a nested/multi-completion well,E057712C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N03W07E002M,None
20N03W07E003M,396049N1222495W003,GLE_07E003M screen interval 380 to 485 bgs             ,Screen: 380-485 ft  ,39.60475217,-122.2496238,NAD83     ,,179.175,,,Glenn,5-021.52,Colusa,515.0,Observation,Part of a nested/multi-completion well,E057712B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N03W07E003M,None
20N03W07E004M,396049N1222495W004,GLE_07E004M screen interval 118 to 128 bgs             ,Screen: 118-128 ft  ,39.60475217,-122.2496238,NAD83     ,,179.175,,,Glenn,5-021.52,Colusa,160.0,Observation,Part of a nested/multi-completion well,E057712A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=20N03W07E004M,None
21N01E08K002M,396891N1218854W001,BUT_08K002M screen interval unknown                    ,Screen: Unknown     ,39.68881683,-121.8849979,NAD83     ,02      ,146.04,,01      ,Butte,5-021.58,West Butte,181.0,Irrigation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01E08K002M,None
21N01E13L002M,396735N1218144W001,BUT_13L002M screen interval 735 to 760 bgs             ,CSU Chico Farm Deep ,39.6734804,-121.8144029,WGS84     ,02      ,179.85,,02      ,Butte,5-021.58,West Butte,771.0,Observation,Part of a nested/multi-completion well,e0136335C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01E13L002M,None
21N01E13L003M,396735N1218144W002,BUT_13L003M SCREEN INTERVAL 540 TO 560 BGS             ,CSU CHICO FARM INTER,39.6734804,-121.8144029,WGS84     ,02      ,179.85,,02      ,Butte,5-021.58,West Butte,574.0,Observation,Part of a nested/multi-completion well,e0136335B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01E13L003M,None
21N01E13L004M,396735N1218144W003,BUT_13L004M SCREEN INTERVAL 240 TO 340                 ,CSU CHICO FARM SHALL,39.6734804,-121.8144029,WGS84     ,02      ,179.85,,02      ,Butte,5-021.58,West Butte,353.0,Observation,Part of a nested/multi-completion well,e0136335A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01E13L004M,None
21N01E27B001M,396528N1218526W001,BUT_27B001M screen interval unknown                    ,Screen: Unknown     ,39.65071756,-121.8512031,NAD83     ,02      ,149.34,,05      ,Butte,5-021.58,West Butte,517.0,Irrigation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01E27B001M,None
21N01E28F001M,396490N1218726W001,BUT_28F001M screen interval unknown                    ,Screen: Unknown     ,39.64741236,-121.8715724,NAD83     ,02      ,142.35,,05      ,Butte,5-021.58,West Butte,173.0,Irrigation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01E28F001M,None
21N01W05D001M,397100N1220081W001,GLE_05D001M screen interval 783 to 1227 bgs            ,Screen: 783-1227 ft ,39.709957,-122.008121,WGS84     ,02      ,152.58,,02      ,Glenn,5-021.52,Colusa,1300.0,Irrigation,Single Well,E0100269,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01W05D001M,None
21N01W11A001M,396943N1219410W001,"BUT_11A001Mscreen interval 810 to 1,280 ft bgs         ",Screen: 810-1280 ft ,39.69433298,-121.94095952,NAD83     ,02      ,129.3,,01      ,Butte,5-021.58,West Butte,1311.0,Observation,Part of a nested/multi-completion well,E0119824C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01W11A001M,None
21N01W11A002M,396943N1219410W002,BUT_11A002M screen interval 125 to 185 ft bgs          ,Screen: 125-185 ft  ,39.69433298,-121.94095952,NAD83     ,02      ,129.3,,01      ,Butte,5-021.58,West Butte,200.0,Observation,Part of a nested/multi-completion well,E0119824B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01W11A002M,None
21N01W11A003M,396943N1219410W003,BUT_11A003 screen interval 30 to 50 ft bgs             ,Screen: 30-50 ft    ,39.69433298,-121.94095952,NAD83     ,01      ,129.3,,01      ,Butte,5-021.58,West Butte,104.0,Observation,Part of a nested/multi-completion well,E0119824A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01W11A003M,None
21N01W24B001M,396655N1219250W001,BUT_24B001M screen interval 800 to 820 bgs             ,Screen: 800-820 ft  ,39.66426569,-121.9233039,NAD83     ,,127.06,,,Butte,5-021.58,West Butte,1018.0,Irrigation,Single Well,551547,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01W24B001M,None
21N01W31H001M,396823N1220117W001,GLE_31H001M Screen Interval 800 to 1240 bgs            ,Screen: 800-1240 ft ,39.682255,-122.011685,WGS84     ,02      ,145.48,,01      ,Glenn,5-021.52,Colusa,1300.0,Irrigation,Single Well,E0109372,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01W31H001M,None
21N01W35K002M,396301N1219407W001,BUT_35K002M screen interval 75 to 135 bgs              ,Screen: 75-135 ft   ,39.62944219,-121.9419744,NAD83     ,,114.36,,,Butte,5-021.58,West Butte,270.0,Irrigation,Single Well,131693,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=21N01W35K002M,None
